site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
camargue,2017-10-12,4,S2B_31TEH_20171012_0_L2A;S2B_31TEJ_20171012_0_L2A;S2B_31TFH_20171012_0_L2A;S2B_31TFJ_20171012_0_L2A,1.0,0.0413,0.9587,0.0771,0.2148,otsu,0.317,0.0637,77071.7,16849.8,0.228,1087.8,16069.1,16093.9,-0.1464,0.0152,0.1289,0.0224,ok,2026-09-03T15:29:05+00:00
camargue,2017-10-15,4,S2B_31TEH_20171015_0_L2A;S2B_31TEJ_20171015_0_L2A;S2B_31TFH_20171015_0_L2A;S2B_31TFJ_20171015_0_L2A,1.0,0.0616,0.9384,0.0741,0.1992,otsu,0.312,0.0626,77071.7,16050.2,0.2219,867.5,15755.0,14874.1,-0.1451,0.0197,0.1315,0.0233,ok,2026-09-03T15:29:05+00:00
camargue,2017-10-22,4,S2B_31TEH_20171022_0_L2A;S2B_31TEJ_20171022_0_L2A;S2B_31TFH_20171022_0_L2A;S2B_31TFJ_20171022_0_L2A,1.0,0.2294,0.7706,0.0838,0.1992,otsu,0.586,0.0937,77071.7,15696.6,0.2643,431.2,14902.4,14893.0,-0.0331,0.033,0.1016,0.0218,nublado,2026-09-03T15:29:05+00:00
camargue,2017-10-25,3,S2B_31TEH_20171025_0_L2A;S2B_31TEJ_20171025_0_L2A;S2B_31TFH_20171025_0_L2A,0.0423,0.9983,0.0001,0.0986,0.0,fijo,,,77071.7,1.0,0.1714,0.0,1.0,1.0,-0.2701,-0.094,-0.0431,0.0,sin_datos,2026-09-03T15:29:05+00:00
camargue,2017-11-01,2,S2B_31TEH_20171101_0_L2A;S2B_31TFH_20171101_0_L2A,0.0007,0.8625,0.0001,0.0844,0.0,fijo,,,77071.7,1.3,0.1818,0.0,1.1,1.4,-0.1108,0.0605,0.1621,0.0,sin_datos,2026-09-03T15:29:05+00:00
camargue,2017-11-11,3,S2B_31TEJ_20171111_0_L2A;S2B_31TFH_20171111_0_L2A;S2B_31TFJ_20171111_0_L2A,1.0,0.1479,0.8521,0.0809,0.1992,otsu,0.548,0.1017,77071.7,18913.4,0.288,368.5,18016.2,17853.1,-0.0385,0.0327,0.0957,0.0057,ok,2026-09-03T15:29:05+00:00
camargue,2017-11-14,4,S2B_31TEH_20171114_0_L2A;S2B_31TEJ_20171114_0_L2A;S2B_31TFH_20171114_0_L2A;S2B_31TFJ_20171114_0_L2A,1.0,0.0669,0.9331,0.0793,0.1836,otsu,0.813,0.0926,77071.7,19293.6,0.2683,928.5,4276.3,6500.8,0.0275,0.0319,0.0523,0.0025,ok,2026-09-03T15:29:05+00:00
camargue,2017-11-21,4,S2B_31TEH_20171121_0_L2A;S2B_31TEJ_20171121_0_L2A;S2B_31TFH_20171121_0_L2A;S2B_31TFJ_20171121_0_L2A,1.0,0.0406,0.9594,0.0772,0.2461,otsu,0.233,0.0795,77071.7,19215.4,0.2599,665.0,18415.0,18600.5,-0.1191,-0.0102,0.1127,0.0164,ok,2026-09-03T15:29:05+00:00
camargue,2017-12-01,2,S2B_31TEJ_20171201_0_L2A;S2B_31TFJ_20171201_0_L2A,1.0,0.0645,0.9355,0.0637,0.207,otsu,0.503,0.0675,77071.7,19383.4,0.2688,709.4,17341.6,19256.8,-0.0207,0.0354,0.1245,0.0218,ok,2026-09-03T15:30:07+00:00
camargue,2017-12-14,2,S2B_31TEJ_20171214_0_L2A;S2B_31TFJ_20171214_0_L2A,1.0,0.8932,0.1068,0.0584,0.043,otsu,0.617,0.05,77071.7,1280.8,0.1557,80.8,1148.3,1126.6,-0.0784,0.0259,0.1071,0.0041,nublado,2026-09-03T15:30:07+00:00
camargue,2018-03-11,1,S2B_31TEJ_20180311_0_L2A,0.0416,0.0004,0.0416,0.0474,0.1758,otsu,0.421,0.0637,77071.7,1065.3,0.3325,35.0,1018.9,1055.0,-0.0313,0.0353,0.1215,0.0318,sin_datos,2026-09-03T15:30:07+00:00
camargue,2018-03-19,2,S2A_31TEJ_20180319_0_L2A;S2A_31TEJ_20180319_1_L2A,0.0416,1.0001,0.0,,0.0,fijo,,,77071.7,0.0,0.0,0.0,0.0,0.0,,,,,sin_datos,2026-09-03T15:30:07+00:00
camargue,2018-03-26,4,S2A_31TEH_20180326_0_L2A;S2A_31TEJ_20180326_0_L2A;S2A_31TFH_20180326_0_L2A;S2A_31TFJ_20180326_0_L2A,1.0,0.0389,0.9611,0.0705,0.1914,otsu,0.415,0.089,77071.7,25906.7,0.3498,332.2,24430.1,24176.2,-0.0424,0.0159,0.0927,0.0076,ok,2026-09-03T15:30:07+00:00
camargue,2018-03-29,1,S2A_31TFH_20180329_0_L2A,0.0007,0.9812,0.0,0.1834,0.0,fijo,,,77071.7,0.6,0.6667,0.0,1.0,0.2,,,,,sin_datos,2026-09-03T15:30:07+00:00
camargue,2018-03-31,1,S2B_31TFJ_20180331_0_L2A,1.0,0.8366,0.1634,0.0707,0.1602,otsu,0.387,0.0752,77071.7,4797.9,0.3809,59.4,4378.4,4239.0,-0.0751,0.0212,0.11,0.0192,nublado,2026-09-03T15:30:07+00:00
camargue,2018-04-05,4,S2A_31TEH_20180405_0_L2A;S2A_31TEJ_20180405_0_L2A;S2A_31TFH_20180405_0_L2A;S2A_31TFJ_20180405_0_L2A,1.0,0.0248,0.9752,0.0704,0.2148,otsu,0.55,0.0915,77071.7,25136.8,0.3345,391.5,23783.2,23591.2,-0.0286,0.0346,0.1024,0.0167,ok,2026-09-03T15:30:07+00:00
camargue,2018-04-08,1,S2A_31TFH_20180408_0_L2A,0.0007,1.0,0.0,,0.0,fijo,,,77071.7,0.0,0.0,0.0,0.0,0.0,,,,,sin_datos,2026-09-03T15:30:07+00:00
