site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
albufera-valencia,2019-05-01,4,S2B_30SYJ_20190501_0_L2A;S2B_30SYJ_20190501_1_L2A;S2B_31SBD_20190501_0_L2A;S2B_31SBD_20190501_1_L2A,1.0,0.0686,0.9314,0.0885,0.0664,otsu,0.48,0.0619,27537.6,8688.5,0.3387,65.8,8772.2,9062.6,-0.2657,0.0645,0.3275,0.2393,ok,2026-09-03T07:38:09+00:00
albufera-valencia,2019-05-06,6,S2A_30SYJ_20190506_0_L2A;S2A_30SYJ_20190506_1_L2A;S2A_30SYJ_20190506_2_L2A;S2A_31SBD_20190506_0_L2A;S2A_31SBD_20190506_1_L2A;S2A_31SBD_20190506_2_L2A,1.0,0.0047,0.9953,0.0939,0.0273,otsu,0.538,0.045,27537.6,9084.0,0.3314,73.0,9105.4,8880.4,-0.2528,0.0768,0.336,0.2541,ok,2026-09-03T07:38:09+00:00
albufera-valencia,2019-05-11,4,S2B_30SYJ_20190511_0_L2A;S2B_30SYJ_20190511_1_L2A;S2B_31SBD_20190511_0_L2A;S2B_31SBD_20190511_1_L2A,1.0,0.0022,0.9978,0.1052,-0.0273,otsu,0.67,0.0592,27537.6,9104.0,0.3313,91.4,9130.4,9097.8,-0.1825,0.0931,0.36,0.2562,ok,2026-09-03T07:38:09+00:00
albufera-valencia,2019-05-16,4,S2A_30SYJ_20190516_0_L2A;S2A_30SYJ_20190516_1_L2A;S2A_31SBD_20190516_0_L2A;S2A_31SBD_20190516_1_L2A,1.0,0.697,0.303,0.0906,0.0977,otsu,0.628,0.0733,27537.6,2560.9,0.307,79.2,2293.1,2519.5,-0.1374,0.1696,0.2523,0.5511,nublado,2026-09-03T07:38:09+00:00
albufera-valencia,2019-05-26,4,S2A_30SYJ_20190526_0_L2A;S2A_30SYJ_20190526_1_L2A;S2A_31SBD_20190526_0_L2A;S2A_31SBD_20190526_1_L2A,1.0,0.0084,0.9916,0.0656,0.0273,otsu,0.75,0.0665,27537.6,16173.8,0.5923,4877.7,10859.7,12509.9,-0.0754,0.1097,0.268,0.2111,ok,2026-09-03T07:38:09+00:00
albufera-valencia,2019-05-31,4,S2B_30SYJ_20190531_0_L2A;S2B_30SYJ_20190531_1_L2A;S2B_31SBD_20190531_0_L2A;S2B_31SBD_20190531_1_L2A,1.0,0.0052,0.9948,0.0596,0.3086,otsu,0.574,0.0586,27537.6,7401.0,0.2702,5385.5,9413.6,11854.5,-0.1355,0.2054,0.431,0.3769,ok,2026-09-03T07:39:25+00:00
albufera-valencia,2019-06-05,4,S2A_30SYJ_20190605_0_L2A;S2A_30SYJ_20190605_1_L2A;S2A_31SBD_20190605_0_L2A;S2A_31SBD_20190605_1_L2A,1.0,0.0355,0.9645,0.0676,0.0039,otsu,0.782,0.0649,27537.6,11201.9,0.4218,7610.2,8470.5,9832.4,-0.0823,0.0871,0.2685,0.1987,ok,2026-09-03T07:39:25+00:00
albufera-valencia,2019-06-10,4,S2B_30SYJ_20190610_0_L2A;S2B_30SYJ_20190610_1_L2A;S2B_31SBD_20190610_0_L2A;S2B_31SBD_20190610_1_L2A,1.0,0.0055,0.9945,0.0643,0.082,otsu,0.579,0.0544,27537.6,11513.5,0.4204,6723.8,9190.0,10963.0,-0.1964,0.0867,0.3289,0.2218,ok,2026-09-03T07:39:25+00:00
albufera-valencia,2019-06-15,4,S2A_30SYJ_20190615_1_L2A;S2A_30SYJ_20190615_3_L2A;S2A_31SBD_20190615_1_L2A;S2A_31SBD_20190615_2_L2A,1.0,0.0078,0.9922,0.0544,0.043,otsu,0.757,0.0637,27537.6,10323.1,0.3778,9449.3,9075.1,10863.0,-0.1555,0.1133,0.4169,0.2361,ok,2026-09-03T07:39:25+00:00
albufera-valencia,2019-06-20,4,S2B_30SYJ_20190620_0_L2A;S2B_30SYJ_20190620_1_L2A;S2B_31SBD_20190620_0_L2A;S2B_31SBD_20190620_1_L2A,1.0,0.4908,0.5092,0.0944,-0.0586,otsu,0.801,0.0899,27537.6,7462.7,0.5322,3344.5,6276.2,6902.2,-0.0923,0.0609,0.2103,0.1065,nublado,2026-09-03T07:39:25+00:00
albufera-valencia,2019-06-25,2,S2A_30SYJ_20190625_0_L2A;S2A_31SBD_20190625_0_L2A,1.0,0.036,0.964,0.0676,0.0195,otsu,0.671,0.0644,27537.6,9376.4,0.3532,7180.1,8813.9,10232.1,-0.1505,0.0662,0.2434,0.1731,ok,2026-09-03T07:39:25+00:00
albufera-valencia,2019-06-30,4,S2B_30SYJ_20190630_0_L2A;S2B_30SYJ_20190630_2_L2A;S2B_31SBD_20190630_0_L2A;S2B_31SBD_20190630_2_L2A,1.0,0.0048,0.9952,0.0551,-0.043,otsu,0.773,0.0576,27537.6,9137.1,0.3334,2829.5,9089.5,9702.4,-0.1669,0.0802,0.2828,0.2481,ok,2026-09-03T07:39:25+00:00
albufera-valencia,2019-07-05,4,S2A_30SYJ_20190705_0_L2A;S2A_30SYJ_20190705_1_L2A;S2A_31SBD_20190705_0_L2A;S2A_31SBD_20190705_1_L2A,1.0,0.0027,0.9973,0.0599,-0.0508,otsu,0.782,0.0638,27537.6,9072.6,0.3303,660.4,9051.3,9254.4,-0.1234,0.0759,0.2283,0.1976,ok,2026-09-03T07:39:25+00:00
albufera-valencia,2019-07-10,4,S2B_30SYJ_20190710_0_L2A;S2B_30SYJ_20190710_1_L2A;S2B_31SBD_20190710_0_L2A;S2B_31SBD_20190710_1_L2A,1.0,0.0036,0.9964,0.0393,-0.0586,otsu,0.475,0.0465,27537.6,9123.6,0.3325,273.7,9120.5,9118.3,-0.2349,0.0684,0.3058,0.2447,ok,2026-09-03T07:39:25+00:00
albufera-valencia,2019-07-15,4,S2A_30SYJ_20190715_0_L2A;S2A_30SYJ_20190715_1_L2A;S2A_31SBD_20190715_0_L2A;S2A_31SBD_20190715_1_L2A,1.0,0.0039,0.9961,0.0392,-0.1133,otsu,0.676,0.0547,27537.6,9147.7,0.3335,277.8,9125.5,9092.4,-0.1717,0.0646,0.2061,0.1277,ok,2026-09-03T07:39:25+00:00
albufera-valencia,2019-07-20,4,S2B_30SYJ_20190720_0_L2A;S2B_30SYJ_20190720_1_L2A;S2B_31SBD_20190720_0_L2A;S2B_31SBD_20190720_1_L2A,1.0,0.002,0.998,0.0648,-0.0977,otsu,0.866,0.0787,27537.6,9083.5,0.3305,266.6,9055.2,9085.3,-0.1129,0.0586,0.1555,0.0028,ok,2026-09-03T07:39:25+00:00
albufera-valencia,2019-07-25,4,S2A_30SYJ_20190725_0_L2A;S2A_30SYJ_20190725_1_L2A;S2A_31SBD_20190725_0_L2A;S2A_31SBD_20190725_1_L2A,1.0,0.0039,0.9961,0.0292,-0.0898,otsu,0.685,0.0388,27537.6,9093.5,0.3315,170.8,9101.0,9050.2,-0.211,0.0786,0.2527,0.2267,ok,2026-09-03T07:39:25+00:00
albufera-valencia,2019-07-30,4,S2B_30SYJ_20190730_0_L2A;S2B_30SYJ_20190730_1_L2A;S2B_31SBD_20190730_0_L2A;S2B_31SBD_20190730_1_L2A,1.0,0.1335,0.8665,0.0555,-0.0586,otsu,0.546,0.0631,27537.6,7999.5,0.3352,143.3,8048.6,8207.6,-0.1658,0.068,0.2111,0.1797,ok,2026-09-03T07:40:37+00:00
albufera-valencia,2019-08-04,4,S2A_30SYJ_20190804_0_L2A;S2A_30SYJ_20190804_1_L2A;S2A_31SBD_20190804_0_L2A;S2A_31SBD_20190804_1_L2A,1.0,0.0043,0.9957,0.0265,-0.0664,otsu,0.551,0.0323,27537.6,9085.4,0.3313,111.1,9102.0,9037.3,-0.278,0.0728,0.2389,0.2086,ok,2026-09-03T07:40:37+00:00
albufera-valencia,2019-08-09,4,S2B_30SYJ_20190809_0_L2A;S2B_30SYJ_20190809_1_L2A;S2B_31SBD_20190809_0_L2A;S2B_31SBD_20190809_1_L2A,1.0,0.0032,0.9968,0.0311,-0.0898,otsu,0.574,0.0365,27537.6,9118.1,0.3322,101.8,9114.9,9106.8,-0.2496,0.0366,0.2078,0.1211,ok,2026-09-03T07:40:37+00:00
albufera-valencia,2019-08-14,4,S2A_30SYJ_20190814_1_L2A;S2A_30SYJ_20190814_3_L2A;S2A_31SBD_20190814_1_L2A;S2A_31SBD_20190814_3_L2A,1.0,0.004,0.996,0.0335,-0.0977,otsu,0.609,0.0504,27537.6,9104.2,0.3319,95.7,9100.2,9030.5,-0.2014,0.0435,0.1596,0.0138,ok,2026-09-03T07:40:37+00:00
albufera-valencia,2019-08-19,4,S2B_30SYJ_20190819_0_L2A;S2B_30SYJ_20190819_1_L2A;S2B_31SBD_20190819_0_L2A;S2B_31SBD_20190819_1_L2A,1.0,0.0035,0.9965,0.0509,-0.0039,otsu,0.565,0.0609,27537.6,9088.0,0.3312,84.4,9095.4,9063.2,-0.2005,0.0384,0.1429,0.0037,ok,2026-09-03T07:40:37+00:00
albufera-valencia,2019-08-24,4,S2A_30SYJ_20190824_0_L2A;S2A_30SYJ_20190824_1_L2A;S2A_31SBD_20190824_0_L2A;S2A_31SBD_20190824_1_L2A,1.0,0.0035,0.9965,0.023,0.168,otsu,0.132,0.0233,27537.6,9046.6,0.3297,36.8,9112.8,9102.9,-0.5611,-0.0434,0.2071,0.12,ok,2026-09-03T07:40:37+00:00
albufera-valencia,2019-08-29,1,S2B_30SYJ_20190829_0_L2A,1.0,0.5402,0.4598,0.0588,0.0742,otsu,0.462,0.0613,27537.6,3128.3,0.2471,21.2,3137.3,3117.8,-0.2565,0.0178,0.1198,0.0029,nublado,2026-09-03T07:40:37+00:00
albufera-valencia,2019-09-03,4,S2A_30SYJ_20190903_0_L2A;S2A_30SYJ_20190903_1_L2A;S2A_31SBD_20190903_0_L2A;S2A_31SBD_20190903_1_L2A,1.0,0.2802,0.7198,0.0607,0.1914,otsu,0.436,0.0564,27537.6,7688.6,0.3879,67.4,8166.2,8364.0,-0.2441,0.0439,0.1433,0.0036,nublado,2026-09-03T07:40:37+00:00
albufera-valencia,2019-09-18,4,S2B_30SYJ_20190918_1_L2A;S2B_30SYJ_20190918_2_L2A;S2B_31SBD_20190918_1_L2A;S2B_31SBD_20190918_2_L2A,1.0,0.0015,0.9985,0.0424,0.1523,otsu,0.192,0.0427,27537.6,9062.1,0.3296,26.6,9110.7,9115.6,-0.4937,0.0162,0.2974,0.2461,ok,2026-09-03T07:40:37+00:00
albufera-valencia,2019-09-28,4,S2B_30SYJ_20190928_0_L2A;S2B_30SYJ_20190928_1_L2A;S2B_31SBD_20190928_0_L2A;S2B_31SBD_20190928_1_L2A,1.0,0.4246,0.5754,0.0724,0.1602,otsu,0.342,0.0585,27537.6,5978.8,0.3773,10.2,6426.1,6888.5,-0.2959,0.0413,0.234,0.1681,nublado,2026-09-03T07:40:37+00:00
albufera-valencia,2019-10-03,4,S2A_30SYJ_20191003_0_L2A;S2A_30SYJ_20191003_1_L2A;S2A_31SBD_20191003_0_L2A;S2A_31SBD_20191003_1_L2A,1.0,0.3709,0.6291,0.0492,0.043,otsu,0.416,0.0212,27537.6,4811.4,0.2777,148.2,4941.7,4846.1,-0.4348,-0.1333,0.0038,0.0065,nublado,2026-09-03T07:40:37+00:00
albufera-valencia,2019-10-08,4,S2B_30SYJ_20191008_0_L2A;S2B_30SYJ_20191008_1_L2A;S2B_31SBD_20191008_0_L2A;S2B_31SBD_20191008_1_L2A,1.0,0.0026,0.9974,0.0473,0.168,otsu,0.03,0.0239,27537.6,9051.8,0.3296,72.8,9143.3,9176.8,-0.6563,-0.2328,0.4201,0.2555,ok,2026-09-03T07:40:37+00:00
albufera-valencia,2019-10-13,4,S2A_30SYJ_20191013_0_L2A;S2A_30SYJ_20191013_1_L2A;S2A_31SBD_20191013_0_L2A;S2A_31SBD_20191013_1_L2A,1.0,0.141,0.859,0.0563,0.0898,otsu,0.23,0.0318,27537.6,9118.2,0.3855,33.6,9134.6,9369.2,-0.3818,0.0773,0.3748,0.2494,ok,2026-09-03T07:41:53+00:00
albufera-valencia,2019-10-23,3,S2A_30SYJ_20191023_0_L2A;S2A_30SYJ_20191023_1_L2A;S2A_31SBD_20191023_0_L2A,1.0,0.1765,0.8235,0.0538,0.2461,otsu,0.204,0.042,27537.6,9064.5,0.3997,227.8,8837.7,10425.8,-0.3571,0.0488,0.4406,0.2706,ok,2026-09-03T07:41:53+00:00
albufera-valencia,2019-11-02,4,S2A_30SYJ_20191102_0_L2A;S2A_30SYJ_20191102_1_L2A;S2A_31SBD_20191102_0_L2A;S2A_31SBD_20191102_1_L2A,1.0,0.1352,0.8648,0.0398,0.168,otsu,0.552,0.0245,27537.6,9555.0,0.4012,283.9,9556.7,10780.3,-0.2974,0.1079,0.4691,0.3417,ok,2026-09-03T07:41:53+00:00
albufera-valencia,2019-11-07,4,S2B_30SYJ_20191107_0_L2A;S2B_30SYJ_20191107_1_L2A;S2B_31SBD_20191107_0_L2A;S2B_31SBD_20191107_1_L2A,1.0,0.246,0.754,0.0521,0.207,otsu,0.515,0.0356,27537.6,7880.5,0.3795,383.0,9382.5,10269.8,-0.3304,0.1492,0.4892,0.394,nublado,2026-09-03T07:41:53+00:00
albufera-valencia,2019-11-12,4,S2A_30SYJ_20191112_0_L2A;S2A_30SYJ_20191112_1_L2A;S2A_31SBD_20191112_0_L2A;S2A_31SBD_20191112_1_L2A,1.0,0.0314,0.9686,0.0449,0.2617,otsu,0.1,0.0272,27537.6,12365.8,0.4636,260.7,11995.5,13132.9,-0.415,0.0306,0.5483,0.2972,ok,2026-09-03T07:41:53+00:00
albufera-valencia,2019-12-07,4,S2B_30SYJ_20191207_0_L2A;S2B_30SYJ_20191207_1_L2A;S2B_31SBD_20191207_0_L2A;S2B_31SBD_20191207_1_L2A,1.0,0.0748,0.9252,0.0395,0.2695,otsu,0.228,0.0351,27537.6,15255.0,0.5987,309.3,14869.8,16192.3,-0.3245,0.0688,0.4399,0.2932,ok,2026-09-03T07:41:53+00:00
albufera-valencia,2019-12-22,4,S2A_30SYJ_20191222_0_L2A;S2A_30SYJ_20191222_1_L2A;S2A_31SBD_20191222_0_L2A;S2A_31SBD_20191222_1_L2A,1.0,0.3089,0.6911,0.0597,0.2305,otsu,0.435,0.0553,27537.6,11723.5,0.616,274.6,11976.8,12280.9,-0.2445,0.0292,0.207,0.1139,nublado,2026-09-03T07:41:53+00:00
albufera-valencia,2019-12-27,4,S2B_30SYJ_20191227_0_L2A;S2B_30SYJ_20191227_1_L2A;S2B_31SBD_20191227_0_L2A;S2B_31SBD_20191227_1_L2A,1.0,0.19,0.81,0.0478,0.2148,otsu,0.4,0.0434,27537.6,12733.9,0.5709,1063.5,11566.6,12618.7,-0.2391,0.052,0.2621,0.2103,ok,2026-09-03T07:41:53+00:00
albufera-valencia,2020-01-01,4,S2A_30SYJ_20200101_0_L2A;S2A_30SYJ_20200101_1_L2A;S2A_31SBD_20200101_0_L2A;S2A_31SBD_20200101_1_L2A,1.0,0.0446,0.9554,0.0476,0.2852,otsu,0.337,0.0409,27537.6,15757.4,0.5989,955.4,14790.1,15835.6,-0.2427,0.0482,0.3068,0.177,ok,2026-09-03T07:41:53+00:00
albufera-valencia,2020-01-06,4,S2B_30SYJ_20200106_0_L2A;S2B_30SYJ_20200106_1_L2A;S2B_31SBD_20200106_0_L2A;S2B_31SBD_20200106_1_L2A,1.0,0.0323,0.9677,0.0431,0.3008,otsu,0.273,0.0405,27537.6,15493.1,0.5814,749.7,14774.7,15872.4,-0.2781,0.0406,0.3666,0.1909,ok,2026-09-03T07:41:53+00:00
albufera-valencia,2020-01-11,4,S2A_30SYJ_20200111_0_L2A;S2A_30SYJ_20200111_1_L2A;S2A_31SBD_20200111_0_L2A;S2A_31SBD_20200111_1_L2A,1.0,0.0393,0.9607,0.0339,0.3164,otsu,0.151,0.0301,27537.6,15400.4,0.5821,790.0,14764.1,16014.4,-0.3577,0.0142,0.4746,0.2192,ok,2026-09-03T07:41:53+00:00
albufera-valencia,2020-01-16,4,S2B_30SYJ_20200116_0_L2A;S2B_30SYJ_20200116_1_L2A;S2B_31SBD_20200116_0_L2A;S2B_31SBD_20200116_1_L2A,1.0,0.0298,0.9702,0.0393,0.2773,otsu,0.236,0.0367,27537.6,15404.1,0.5766,780.7,14808.8,15831.8,-0.2944,0.0462,0.3998,0.2051,ok,2026-09-03T07:42:45+00:00
albufera-valencia,2020-01-26,4,S2B_30SYJ_20200126_0_L2A;S2B_30SYJ_20200126_1_L2A;S2B_31SBD_20200126_0_L2A;S2B_31SBD_20200126_1_L2A,1.0,0.0146,0.9854,0.0527,0.0,fijo,0.094,0.0481,27537.6,17573.8,0.6476,2981.6,16223.4,16780.8,-0.3077,-0.0209,0.2704,0.1623,ok,2026-09-03T07:41:53+00:00
albufera-valencia,2020-01-31,4,S2A_30SYJ_20200131_0_L2A;S2A_30SYJ_20200131_1_L2A;S2A_31SBD_20200131_0_L2A;S2A_31SBD_20200131_1_L2A,1.0,0.0253,0.9747,0.0544,0.3398,otsu,0.099,0.0442,27537.6,13737.0,0.5118,545.8,13558.9,14528.9,-0.3853,-0.0441,0.2971,0.2189,ok,2026-09-03T07:42:45+00:00
albufera-valencia,2020-02-05,2,S2B_30SYJ_20200205_0_L2A;S2B_31SBD_20200205_0_L2A,1.0,0.3784,0.6216,0.054,0.2305,otsu,0.439,0.0437,27537.6,7583.9,0.4431,254.6,9259.4,9888.0,-0.2517,0.081,0.3649,0.3226,nublado,2026-09-03T07:42:45+00:00
albufera-valencia,2020-02-10,4,S2A_30SYJ_20200210_0_L2A;S2A_30SYJ_20200210_1_L2A;S2A_31SBD_20200210_0_L2A;S2A_31SBD_20200210_1_L2A,1.0,0.0277,0.9723,0.0409,0.3242,otsu,0.046,0.034,27537.6,12264.0,0.458,375.3,12200.0,13197.6,-0.4469,-0.045,0.4121,0.2228,ok,2026-09-03T07:42:45+00:00
albufera-valencia,2020-02-15,4,S2B_30SYJ_20200215_0_L2A;S2B_30SYJ_20200215_1_L2A;S2B_31SBD_20200215_0_L2A;S2B_31SBD_20200215_1_L2A,1.0,0.0177,0.9823,0.0531,0.3164,otsu,0.141,0.0344,27537.6,11411.0,0.4218,368.1,11249.1,12493.0,-0.4077,-0.0473,0.393,0.209,ok,2026-09-03T07:42:45+00:00
albufera-valencia,2020-02-20,4,S2A_30SYJ_20200220_0_L2A;S2A_30SYJ_20200220_1_L2A;S2A_31SBD_20200220_0_L2A;S2A_31SBD_20200220_1_L2A,1.0,0.0096,0.9904,0.0568,0.332,otsu,0.074,0.0285,27537.6,10377.8,0.3805,282.2,10195.6,11488.6,-0.4662,-0.0209,0.3855,0.2176,ok,2026-09-03T07:42:45+00:00
albufera-valencia,2020-02-25,4,S2B_30SYJ_20200225_0_L2A;S2B_30SYJ_20200225_1_L2A;S2B_31SBD_20200225_0_L2A;S2B_31SBD_20200225_1_L2A,1.0,0.3099,0.6901,0.0833,0.2695,otsu,0.146,0.0345,27537.6,7231.7,0.3806,55.2,7174.8,7562.2,-0.5055,-0.1048,0.0517,0.0474,nublado,2026-09-03T07:42:45+00:00
albufera-valencia,2020-03-01,4,S2A_30SYJ_20200301_0_L2A;S2A_30SYJ_20200301_1_L2A;S2A_31SBD_20200301_0_L2A;S2A_31SBD_20200301_1_L2A,1.0,0.5856,0.4144,0.0834,0.168,otsu,0.525,0.0441,27537.6,2886.6,0.253,183.2,4110.0,4885.7,-0.3631,-0.0143,0.2936,0.2687,nublado,2026-09-03T07:42:45+00:00
albufera-valencia,2020-03-06,4,S2B_30SYJ_20200306_0_L2A;S2B_30SYJ_20200306_1_L2A;S2B_31SBD_20200306_0_L2A;S2B_31SBD_20200306_1_L2A,1.0,0.6304,0.3696,0.0718,0.207,otsu,0.324,0.0661,27537.6,5802.0,0.5701,24.8,5814.3,5933.0,-0.3288,0.0,0.2403,0.2002,nublado,2026-09-03T07:42:45+00:00
albufera-valencia,2020-03-11,4,S2A_30SYJ_20200311_0_L2A;S2A_30SYJ_20200311_1_L2A;S2A_31SBD_20200311_0_L2A;S2A_31SBD_20200311_1_L2A,1.0,0.0024,0.9976,0.074,0.293,otsu,0.007,0.0211,27537.6,9073.2,0.3303,20.2,9156.2,9349.4,-0.6571,-0.3243,0.4917,0.2503,ok,2026-09-03T07:42:45+00:00
albufera-valencia,2020-03-26,4,S2B_30SYJ_20200326_0_L2A;S2B_30SYJ_20200326_1_L2A;S2B_31SBD_20200326_0_L2A;S2B_31SBD_20200326_1_L2A,1.0,0.5722,0.4278,0.0803,0.2852,otsu,0.187,0.0767,27537.6,5266.9,0.4471,32.5,5178.1,5874.1,-0.3848,0.0066,0.3229,0.275,nublado,2026-09-03T07:42:45+00:00
albufera-valencia,2020-04-05,1,S2B_30SYJ_20200405_0_L2A,1.0,0.9187,0.0813,0.0969,0.2695,otsu,0.221,0.0874,27537.6,1119.7,0.5002,2.0,1332.2,1372.4,-0.3881,-0.0723,-0.0152,0.0,nublado,2026-09-03T07:42:45+00:00
albufera-valencia,2020-04-20,4,S2A_30SYJ_20200420_0_L2A;S2A_30SYJ_20200420_1_L2A;S2A_31SBD_20200420_0_L2A;S2A_31SBD_20200420_1_L2A,1.0,0.0127,0.9873,0.0478,0.2461,otsu,0.208,0.03,27537.6,9176.2,0.3375,86.6,9159.3,10557.0,-0.4754,0.0288,0.4916,0.2473,ok,2026-09-03T07:43:41+00:00
albufera-valencia,2020-04-30,1,S2A_31SBD_20200430_0_L2A,1.0,0.9017,0.0983,0.1332,-0.0508,otsu,0.867,0.0899,27537.6,76.7,0.0283,5.5,76.0,97.6,-0.08,0.0143,0.0478,0.0,nublado,2026-09-03T07:43:41+00:00
albufera-valencia,2020-05-05,4,S2B_30SYJ_20200505_0_L2A;S2B_30SYJ_20200505_1_L2A;S2B_31SBD_20200505_0_L2A;S2B_31SBD_20200505_1_L2A,1.0,0.6502,0.3498,0.0837,-0.043,otsu,0.768,0.0653,27537.6,3174.0,0.3295,262.0,3438.1,3824.0,-0.1249,0.0326,0.1116,0.0789,nublado,2026-09-03T07:43:41+00:00
albufera-valencia,2020-05-10,4,S2A_30SYJ_20200510_0_L2A;S2A_30SYJ_20200510_1_L2A;S2A_31SBD_20200510_0_L2A;S2A_31SBD_20200510_1_L2A,1.0,0.0171,0.9829,0.0943,-0.0273,otsu,0.691,0.0523,27537.6,9029.6,0.3336,114.8,9068.4,9070.9,-0.1803,0.0903,0.3424,0.2507,ok,2026-09-03T07:43:41+00:00
albufera-valencia,2020-05-20,4,S2A_30SYJ_20200520_0_L2A;S2A_30SYJ_20200520_1_L2A;S2A_31SBD_20200520_0_L2A;S2A_31SBD_20200520_1_L2A,1.0,0.0036,0.9964,0.0526,0.1055,otsu,0.477,0.0344,27537.6,12004.6,0.4375,1713.2,9973.3,10977.5,-0.2497,0.1024,0.4765,0.2358,ok,2026-09-03T07:43:41+00:00
albufera-valencia,2020-05-30,4,S2A_30SYJ_20200530_0_L2A;S2A_30SYJ_20200530_1_L2A;S2A_31SBD_20200530_0_L2A;S2A_31SBD_20200530_1_L2A,1.0,0.0196,0.9804,0.058,0.1055,otsu,0.675,0.0559,27537.6,12314.7,0.4561,7389.5,9390.5,11224.6,-0.1376,0.1321,0.3958,0.2492,ok,2026-09-03T07:43:41+00:00
albufera-valencia,2020-06-09,4,S2A_30SYJ_20200609_0_L2A;S2A_30SYJ_20200609_1_L2A;S2A_31SBD_20200609_0_L2A;S2A_31SBD_20200609_1_L2A,1.0,0.0066,0.9934,0.0711,-0.0195,otsu,0.761,0.0841,27537.6,9782.7,0.3576,10367.4,9117.4,10656.0,-0.1171,0.0686,0.2285,0.2233,ok,2026-09-03T07:43:41+00:00
albufera-valencia,2020-06-14,3,S2B_30SYJ_20200614_0_L2A;S2B_30SYJ_20200614_1_L2A;S2B_31SBD_20200614_0_L2A,1.0,0.097,0.903,0.0702,0.0117,otsu,0.734,0.0749,27537.6,9495.2,0.3818,8420.7,8876.8,10187.0,-0.1473,0.1042,0.3433,0.2518,ok,2026-09-03T07:43:41+00:00
albufera-valencia,2020-06-19,4,S2A_30SYJ_20200619_0_L2A;S2A_30SYJ_20200619_1_L2A;S2A_31SBD_20200619_0_L2A;S2A_31SBD_20200619_1_L2A,1.0,0.4998,0.5002,0.0821,0.0586,otsu,0.691,0.0886,27537.6,5629.0,0.4087,2772.5,5709.4,6457.0,-0.1366,0.0787,0.2892,0.19,nublado,2026-09-03T07:43:41+00:00
albufera-valencia,2020-06-24,4,S2B_30SYJ_20200624_0_L2A;S2B_30SYJ_20200624_1_L2A;S2B_31SBD_20200624_0_L2A;S2B_31SBD_20200624_1_L2A,1.0,0.7781,0.2219,0.0831,-0.0742,otsu,0.738,0.0708,27537.6,321.6,0.0526,2016.0,300.1,277.8,-0.1422,0.0468,0.1749,0.026,nublado,2026-09-03T07:43:41+00:00
albufera-valencia,2020-06-29,4,S2A_30SYJ_20200629_0_L2A;S2A_30SYJ_20200629_1_L2A;S2A_31SBD_20200629_0_L2A;S2A_31SBD_20200629_1_L2A,1.0,0.0057,0.9943,0.0462,-0.0273,otsu,0.625,0.0582,27537.6,9185.8,0.3355,1837.3,9127.3,9661.0,-0.18,0.0802,0.3043,0.2472,ok,2026-09-03T07:43:41+00:00
albufera-valencia,2020-07-04,4,S2B_30SYJ_20200704_0_L2A;S2B_30SYJ_20200704_1_L2A;S2B_31SBD_20200704_0_L2A;S2B_31SBD_20200704_1_L2A,1.0,0.0196,0.9804,0.0628,-0.0742,otsu,0.684,0.0856,27537.6,9123.8,0.3379,692.4,9110.6,9262.5,-0.1374,0.0626,0.2213,0.2103,ok,2026-09-03T07:43:41+00:00
albufera-valencia,2020-07-09,4,S2A_30SYJ_20200709_0_L2A;S2A_30SYJ_20200709_1_L2A;S2A_31SBD_20200709_0_L2A;S2A_31SBD_20200709_1_L2A,1.0,0.1112,0.8888,0.0589,-0.0352,otsu,0.754,0.0705,27537.6,7275.9,0.2973,206.0,7243.0,7321.3,-0.1391,0.0857,0.2267,0.2657,ok,2026-09-03T07:44:37+00:00
albufera-valencia,2020-07-19,4,S2A_30SYJ_20200719_0_L2A;S2A_30SYJ_20200719_1_L2A;S2A_31SBD_20200719_0_L2A;S2A_31SBD_20200719_1_L2A,1.0,0.0031,0.9969,0.0398,-0.0742,otsu,0.623,0.0552,27537.6,9143.8,0.3331,146.8,9149.0,9099.4,-0.1785,0.0659,0.2441,0.2321,ok,2026-09-03T07:44:37+00:00
albufera-valencia,2020-07-24,4,S2B_30SYJ_20200724_0_L2A;S2B_30SYJ_20200724_1_L2A;S2B_31SBD_20200724_0_L2A;S2B_31SBD_20200724_1_L2A,1.0,0.0075,0.9925,0.0412,-0.1133,otsu,0.718,0.0568,27537.6,9121.4,0.3337,121.4,9107.1,9070.4,-0.1867,0.0783,0.241,0.21,ok,2026-09-03T07:44:37+00:00
albufera-valencia,2020-07-29,4,S2A_30SYJ_20200729_0_L2A;S2A_30SYJ_20200729_1_L2A;S2A_31SBD_20200729_0_L2A;S2A_31SBD_20200729_1_L2A,1.0,0.0085,0.9915,0.0533,-0.0664,otsu,0.758,0.062,27537.6,9102.2,0.3334,111.7,9085.8,9051.8,-0.1424,0.0578,0.1859,0.0206,ok,2026-09-03T07:44:37+00:00
