site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
marais-poitevin,2018-06-28,2,S2B_30TXS_20180628_0_L2A;S2B_30TXS_20180628_1_L2A,1.0,0.0026,0.9974,0.0503,0.0,fijo,0.378,0.0714,60526.8,217.9,0.0036,140.2,177.0,73.0,-0.0719,0.0981,0.1948,0.0916,ok,2026-09-03T17:47:39+00:00
marais-poitevin,2018-07-01,2,S2B_30TXS_20180701_0_L2A;S2B_30TXS_20180701_1_L2A,0.5366,0.1016,0.4822,0.0735,0.0,fijo,0.62,0.0684,60526.8,84.5,0.0029,55.8,82.4,4.3,-0.1181,0.1292,0.223,0.1448,parcial,2026-09-03T17:47:39+00:00
marais-poitevin,2018-07-08,2,S2B_30TXS_20180708_0_L2A;S2B_30TXS_20180708_1_L2A,1.0,0.0141,0.9859,0.0512,0.0,fijo,0.222,0.0581,60526.8,322.0,0.0054,145.0,323.6,158.7,-0.1465,0.0889,0.2104,0.1216,ok,2026-09-03T17:49:12+00:00
marais-poitevin,2018-07-11,2,S2B_30TXS_20180711_0_L2A;S2B_30TXS_20180711_1_L2A,0.5389,0.0042,0.5367,0.0631,0.0,fijo,0.725,0.0883,60526.8,131.1,0.004,109.4,116.6,6.4,-0.0703,0.0874,0.1768,0.0461,parcial,2026-09-03T17:47:39+00:00
marais-poitevin,2018-07-13,1,S2A_30TXS_20180713_0_L2A,1.0,0.0972,0.9028,0.0666,0.0,fijo,0.622,0.0758,60526.8,170.0,0.0031,124.2,128.8,34.8,-0.0744,0.1081,0.2053,0.1056,ok,2026-09-03T17:47:39+00:00
marais-poitevin,2018-07-16,2,S2A_30TXS_20180716_0_L2A;S2A_30TXS_20180716_1_L2A,0.5313,0.1812,0.435,0.0722,0.0,fijo,0.91,0.0829,60526.8,101.5,0.0039,153.4,73.3,0.3,-0.0567,0.0812,0.1457,0.0327,parcial,2026-09-03T17:49:12+00:00
marais-poitevin,2018-07-18,1,S2B_30TXS_20180718_0_L2A,1.0,0.1764,0.8236,0.0773,0.0,fijo,0.784,0.0978,60526.8,160.6,0.0032,219.8,133.8,7.8,-0.0708,0.0941,0.2157,0.1153,ok,2026-09-03T17:47:39+00:00
marais-poitevin,2018-07-21,1,S2B_30TXS_20180721_0_L2A,0.5388,0.1824,0.4405,0.0814,0.0,fijo,0.46,0.07,60526.8,222.9,0.0084,74.5,213.8,38.0,-0.102,0.0503,0.1534,0.0174,parcial,2026-09-03T17:49:12+00:00
marais-poitevin,2018-07-23,1,S2A_30TXS_20180723_0_L2A,1.0,0.16,0.84,0.0623,0.0,fijo,0.337,0.0637,60526.8,236.4,0.0047,92.5,259.7,129.1,-0.1362,0.07,0.2198,0.1291,ok,2026-09-03T17:49:12+00:00
marais-poitevin,2018-07-26,1,S2A_30TXS_20180726_0_L2A,0.5304,0.0759,0.4902,0.0731,0.0,fijo,0.789,0.0975,60526.8,165.9,0.0056,133.4,130.0,26.6,-0.0364,0.0797,0.1652,0.061,parcial,2026-09-03T17:49:12+00:00
marais-poitevin,2018-08-02,2,S2A_30TXS_20180802_0_L2A;S2A_30TXS_20180802_1_L2A,1.0,0.0017,0.9983,0.0602,0.0,fijo,0.468,0.0809,60526.8,255.7,0.0042,113.7,262.0,120.0,-0.0686,0.0879,0.2058,0.1084,ok,2026-09-03T17:49:12+00:00
marais-poitevin,2018-08-05,2,S2A_30TXS_20180805_0_L2A;S2A_30TXS_20180805_1_L2A,0.5269,0.0004,0.5267,0.0685,0.0,fijo,0.43,0.0654,60526.8,265.1,0.0083,91.2,274.6,229.2,-0.1396,0.0643,0.1927,0.0895,parcial,2026-09-03T17:49:12+00:00
marais-poitevin,2018-08-15,3,S2A_30TXS_20180815_0_L2A;S2A_30TXS_20180815_1_L2A;S2A_30TXS_20180815_2_L2A,0.5994,0.2791,0.3607,0.083,0.0,fijo,0.597,0.0699,60526.8,147.2,0.0067,135.3,120.6,80.5,-0.068,0.0667,0.1327,0.025,parcial,2026-09-03T17:49:12+00:00
marais-poitevin,2018-08-17,2,S2B_30TXS_20180817_0_L2A;S2B_30TXS_20180817_1_L2A,1.0,0.4755,0.5245,0.079,0.0,fijo,0.344,0.0808,60526.8,95.4,0.003,87.0,80.5,33.2,-0.1013,0.0682,0.1346,0.0151,nublado,2026-09-03T17:49:12+00:00
marais-poitevin,2018-08-22,2,S2A_30TXS_20180822_0_L2A;S2A_30TXS_20180822_1_L2A,1.0,0.008,0.992,0.0626,0.0,fijo,0.295,0.0774,60526.8,278.6,0.0046,111.7,306.1,135.2,-0.0852,0.0711,0.2209,0.1258,ok,2026-09-03T17:49:12+00:00
marais-poitevin,2018-08-30,1,S2B_30TXS_20180830_0_L2A,0.5571,0.6209,0.2112,0.0947,0.0,fijo,1.102,0.0956,60526.8,108.1,0.0085,24.1,61.0,1.4,-0.0565,0.0776,0.1211,0.0163,parcial,2026-09-03T17:49:12+00:00
marais-poitevin,2018-09-01,2,S2A_30TXS_20180901_0_L2A;S2A_30TXS_20180901_1_L2A,1.0,0.0057,0.9943,0.0567,0.0,fijo,0.605,0.0828,60526.8,273.9,0.0046,115.7,227.8,135.8,-0.043,0.0905,0.1772,0.0679,ok,2026-09-03T17:50:40+00:00
marais-poitevin,2018-09-04,2,S2A_30TXS_20180904_0_L2A;S2A_30TXS_20180904_1_L2A,0.5114,0.4577,0.2774,0.0846,0.0,fijo,0.358,0.0963,60526.8,236.6,0.0141,81.5,194.8,107.0,-0.0697,0.0347,0.1044,0.0174,parcial,2026-09-03T17:49:12+00:00
marais-poitevin,2018-09-09,2,S2B_30TXS_20180909_0_L2A;S2B_30TXS_20180909_1_L2A,0.5434,0.207,0.4309,0.0781,0.0,fijo,0.794,0.0723,60526.8,65.5,0.0025,64.3,61.8,13.5,-0.1032,0.0963,0.206,0.1117,parcial,2026-09-03T17:50:40+00:00
marais-poitevin,2018-09-11,1,S2A_30TXS_20180911_0_L2A,1.0,0.0164,0.9836,0.0616,0.0,fijo,0.738,0.0404,60526.8,220.6,0.0037,334.8,154.9,71.2,-0.0395,0.0997,0.2047,0.1041,ok,2026-09-03T17:50:40+00:00
marais-poitevin,2018-09-14,2,S2A_30TXS_20180914_0_L2A;S2A_30TXS_20180914_1_L2A,0.5052,0.2129,0.3976,0.0799,0.0,fijo,0.356,0.0666,60526.8,120.3,0.005,99.8,116.9,64.1,-0.1078,0.0497,0.1842,0.0845,parcial,2026-09-03T17:50:40+00:00
marais-poitevin,2018-09-24,1,S2A_30TXS_20180924_0_L2A,0.5332,0.0021,0.5322,0.0665,0.0,fijo,0.686,0.0464,60526.8,184.7,0.0057,126.0,115.6,44.3,-0.0318,0.0728,0.1633,0.0548,parcial,2026-09-03T17:50:40+00:00
marais-poitevin,2018-09-26,2,S2B_30TXS_20180926_0_L2A;S2B_30TXS_20180926_1_L2A,1.0,0.0012,0.9988,0.0663,0.0,fijo,0.645,0.0454,60526.8,232.1,0.0038,142.6,181.5,58.8,-0.0493,0.0784,0.1701,0.0602,ok,2026-09-03T17:50:40+00:00
marais-poitevin,2018-09-29,2,S2B_30TXS_20180929_0_L2A;S2B_30TXS_20180929_1_L2A,0.543,0.0028,0.5415,0.0734,0.0,fijo,0.488,0.0605,60526.8,224.2,0.0068,103.3,154.2,76.7,-0.0538,0.0646,0.1451,0.0319,parcial,2026-09-03T17:50:40+00:00
marais-poitevin,2018-10-01,2,S2A_30TXS_20181001_0_L2A;S2A_30TXS_20181001_1_L2A,1.0,0.4055,0.5945,0.0678,0.0,fijo,0.765,0.0616,60526.8,40.8,0.0011,23.5,47.1,8.6,-0.0943,0.0622,0.1425,0.0196,nublado,2026-09-03T17:50:40+00:00
marais-poitevin,2018-10-04,1,S2A_30TXS_20181004_0_L2A,0.528,0.0011,0.5274,0.0729,0.0,fijo,0.273,0.0849,60526.8,312.0,0.0098,104.2,326.9,195.1,-0.1172,0.0178,0.1631,0.0664,parcial,2026-09-03T17:50:40+00:00
marais-poitevin,2018-10-09,2,S2B_30TXS_20181009_0_L2A;S2B_30TXS_20181009_1_L2A,0.5389,0.0009,0.5384,0.0664,0.0,fijo,1.316,0.0693,60526.8,247.8,0.0076,270.5,165.2,243.2,-0.0384,0.0878,0.1851,0.0755,parcial,2026-09-03T17:50:40+00:00
marais-poitevin,2018-10-14,1,S2A_30TXS_20181014_0_L2A,0.5254,0.3105,0.3624,0.074,0.0,fijo,1.108,0.0803,60526.8,205.7,0.0094,112.2,216.9,178.3,-0.0611,0.069,0.1658,0.0439,parcial,2026-09-03T17:50:40+00:00
marais-poitevin,2018-10-16,1,S2B_30TXS_20181016_0_L2A,1.0,0.2744,0.7256,0.0606,0.0,fijo,0.472,0.0527,60526.8,320.5,0.0073,151.2,329.8,368.3,-0.1395,0.0485,0.2196,0.1238,nublado,2026-09-03T17:50:40+00:00
marais-poitevin,2018-10-19,2,S2B_30TXS_20181019_0_L2A;S2B_30TXS_20181019_1_L2A,0.53,0.0009,0.5295,0.068,0.0,fijo,0.529,0.0903,60526.8,311.1,0.0097,114.4,302.8,264.8,-0.0788,0.0422,0.1664,0.0594,parcial,2026-09-03T17:52:11+00:00
marais-poitevin,2018-10-21,1,S2A_30TXS_20181021_0_L2A,1.0,0.0006,0.9994,0.0551,0.0,fijo,0.943,0.0718,60526.8,310.7,0.0051,148.0,276.6,308.6,-0.0477,0.0542,0.1558,0.0451,ok,2026-09-03T17:52:11+00:00
marais-poitevin,2018-10-24,1,S2A_30TXS_20181024_0_L2A,0.5305,0.0032,0.5288,0.0532,0.0,fijo,1.351,0.0633,60526.8,218.0,0.0068,115.9,167.2,231.2,-0.0467,0.0795,0.197,0.0956,parcial,2026-09-03T17:52:11+00:00
marais-poitevin,2018-11-10,1,S2A_30TXS_20181110_0_L2A,1.0,0.7992,0.2008,0.0439,-0.2461,otsu,1.024,0.0569,60526.8,1398.5,0.1151,2003.7,125.2,181.9,0.0166,0.0498,0.0891,0.006,nublado,2026-09-03T17:52:11+00:00
marais-poitevin,2018-11-13,1,S2A_30TXS_20181113_0_L2A,0.5397,0.4831,0.2791,0.0642,0.0,fijo,0.895,0.0834,60526.8,360.6,0.0214,219.4,255.8,240.4,-0.058,0.0561,0.154,0.0416,parcial,2026-09-03T17:52:11+00:00
marais-poitevin,2018-11-15,1,S2B_30TXS_20181115_0_L2A,1.0,0.0063,0.9937,0.0468,0.0,fijo,0.62,0.0713,60526.8,400.4,0.0067,174.9,388.6,390.8,-0.0852,0.058,0.1841,0.0799,ok,2026-09-03T17:52:11+00:00
marais-poitevin,2018-11-18,1,S2B_30TXS_20181118_0_L2A,0.52,0.0041,0.5179,0.0452,0.0,fijo,0.681,0.0785,60526.8,343.4,0.011,129.5,315.3,339.0,-0.0498,0.0265,0.1355,0.0366,parcial,2026-09-03T17:52:11+00:00
marais-poitevin,2018-11-20,1,S2A_30TXS_20181120_0_L2A,1.0,0.5521,0.4479,0.0697,0.0,fijo,0.963,0.0423,60526.8,1161.6,0.0428,545.7,736.2,936.0,-0.0631,0.036,0.0751,0.0061,nublado,2026-09-03T17:52:11+00:00
marais-poitevin,2018-11-30,1,S2A_30TXS_20181130_0_L2A,1.0,0.1094,0.8906,0.0378,0.0,fijo,0.636,0.0735,60526.8,397.3,0.0074,143.5,364.9,407.2,-0.0593,0.0488,0.17,0.0646,ok,2026-09-03T17:52:11+00:00
marais-poitevin,2018-12-10,1,S2A_30TXS_20181210_0_L2A,1.0,0.2338,0.7662,0.0258,0.0,fijo,1.066,0.0453,60526.8,292.9,0.0063,175.0,274.1,328.9,-0.0295,0.0522,0.1822,0.0753,nublado,2026-09-03T17:52:11+00:00
marais-poitevin,2018-12-20,1,S2A_30TXS_20181220_0_L2A,1.0,0.7305,0.2695,0.0869,0.0,fijo,1.265,0.1123,60526.8,535.8,0.0328,1403.0,9.9,115.0,-0.0169,0.0726,0.0926,0.0036,nublado,2026-09-03T17:53:14+00:00
marais-poitevin,2018-12-25,2,S2B_30TXS_20181225_0_L2A;S2B_30TXS_20181225_1_L2A,1.0,0.1637,0.8363,0.0302,-0.1055,otsu,0.956,0.0189,60526.8,2033.6,0.0402,1885.6,1491.0,2642.4,-0.0219,0.1146,0.2463,0.1745,ok,2026-09-03T17:53:14+00:00
marais-poitevin,2019-01-02,1,S2A_30TXS_20190102_0_L2A,0.5497,0.188,0.4464,0.041,0.0,fijo,0.485,0.0482,60526.8,342.1,0.0127,417.2,329.3,500.4,-0.0537,0.0181,0.1331,0.0406,parcial,2026-09-03T17:52:11+00:00
marais-poitevin,2019-01-09,1,S2A_30TXS_20190109_0_L2A,1.0,0.0074,0.9926,0.0237,0.0,fijo,0.974,0.052,60526.8,324.2,0.0054,219.2,308.1,401.6,-0.0489,0.0558,0.1732,0.073,ok,2026-09-03T17:52:11+00:00
marais-poitevin,2019-01-17,1,S2B_30TXS_20190117_0_L2A,0.5437,0.0127,0.5368,0.0323,0.0,fijo,0.513,0.0725,60526.8,318.6,0.0098,237.9,296.2,346.0,-0.0933,0.0013,0.1358,0.0336,parcial,2026-09-03T17:53:14+00:00
marais-poitevin,2019-01-19,1,S2A_30TXS_20190119_0_L2A,1.0,0.4058,0.5942,0.0377,-0.168,otsu,0.993,0.0427,60526.8,2021.4,0.0562,1992.8,901.5,1112.3,-0.0567,0.0389,0.069,0.0048,nublado,2026-09-03T17:53:14+00:00
marais-poitevin,2019-01-22,1,S2A_30TXS_20190122_0_L2A,0.5435,0.1038,0.4871,0.032,0.0,fijo,1.179,0.0591,60526.8,421.6,0.0143,334.0,244.8,379.6,-0.015,0.0959,0.1756,0.0588,parcial,2026-09-03T17:53:14+00:00
marais-poitevin,2019-01-24,1,S2B_30TXS_20190124_0_L2A,1.0,0.0612,0.9388,0.0326,0.0,fijo,0.985,0.0508,60526.8,503.2,0.0089,505.9,345.9,537.2,-0.0561,0.0937,0.2082,0.1115,ok,2026-09-03T17:53:14+00:00
