site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
donana,2018-07-06,12,S2A_29SPA_20180706_0_L2A;S2A_29SPA_20180706_1_L2A;S2A_29SPB_20180706_0_L2A;S2A_29SPB_20180706_1_L2A;S2A_29SQA_20180706_0_L2A;S2A_29SQA_20180706_1_L2A;S2A_29SQB_20180706_0_L2A;S2A_29SQB_20180706_1_L2A;S2A_30STF_20180706_0_L2A;S2A_30STF_20180706_1_L2A;S2A_30STG_20180706_0_L2A;S2A_30STG_20180706_1_L2A,1.0,0.033,0.967,0.0642,-0.0117,otsu,0.446,0.0686,128264.6,9458.6,0.0763,1673.0,8942.1,4245.4,-0.1347,0.0868,0.2441,0.1468,ok,2026-09-03T08:34:05+00:00
donana,2018-07-11,6,S2B_29SPA_20180711_0_L2A;S2B_29SPB_20180711_0_L2A;S2B_29SQA_20180711_0_L2A;S2B_29SQB_20180711_0_L2A;S2B_30STF_20180711_0_L2A;S2B_30STG_20180711_0_L2A,1.0,0.1013,0.8987,0.0724,-0.0117,otsu,0.496,0.1042,128264.6,6456.8,0.056,1657.8,6233.0,3299.0,-0.151,0.1027,0.2531,0.1866,ok,2026-09-03T08:36:46+00:00
donana,2018-07-16,12,S2A_29SPA_20180716_0_L2A;S2A_29SPA_20180716_1_L2A;S2A_29SPB_20180716_0_L2A;S2A_29SPB_20180716_1_L2A;S2A_29SQA_20180716_0_L2A;S2A_29SQA_20180716_1_L2A;S2A_29SQB_20180716_0_L2A;S2A_29SQB_20180716_1_L2A;S2A_30STF_20180716_0_L2A;S2A_30STF_20180716_1_L2A;S2A_30STG_20180716_0_L2A;S2A_30STG_20180716_1_L2A,1.0,0.0401,0.9599,0.0696,0.0352,otsu,0.419,0.0707,128264.6,9444.6,0.0767,943.5,9194.4,4020.6,-0.1698,0.0682,0.2624,0.1532,ok,2026-09-03T08:36:46+00:00
donana,2018-07-21,6,S2B_29SPA_20180721_0_L2A;S2B_29SPB_20180721_0_L2A;S2B_29SQA_20180721_0_L2A;S2B_29SQB_20180721_0_L2A;S2B_30STF_20180721_0_L2A;S2B_30STG_20180721_0_L2A,1.0,0.0325,0.9675,0.0693,-0.0039,otsu,0.485,0.075,128264.6,8991.2,0.0725,1105.6,8661.3,3758.2,-0.1546,0.0712,0.2249,0.1271,ok,2026-09-03T08:36:46+00:00
donana,2018-07-26,8,S2A_29SPA_20180726_0_L2A;S2A_29SPA_20180726_1_L2A;S2A_29SPB_20180726_0_L2A;S2A_29SQA_20180726_0_L2A;S2A_29SQB_20180726_0_L2A;S2A_29SQB_20180726_1_L2A;S2A_30STF_20180726_0_L2A;S2A_30STG_20180726_0_L2A,1.0,0.0344,0.9656,0.0672,0.0273,otsu,0.398,0.0632,128264.6,9063.0,0.0732,747.0,8889.1,5945.8,-0.1888,0.0488,0.2074,0.1063,ok,2026-09-03T08:36:46+00:00
donana,2018-07-31,12,S2B_29SPA_20180731_0_L2A;S2B_29SPA_20180731_1_L2A;S2B_29SPB_20180731_0_L2A;S2B_29SPB_20180731_1_L2A;S2B_29SQA_20180731_0_L2A;S2B_29SQA_20180731_1_L2A;S2B_29SQB_20180731_0_L2A;S2B_29SQB_20180731_1_L2A;S2B_30STF_20180731_0_L2A;S2B_30STF_20180731_1_L2A;S2B_30STG_20180731_0_L2A;S2B_30STG_20180731_1_L2A,1.0,0.0349,0.9651,0.0684,0.0273,otsu,0.395,0.0716,128264.6,8477.3,0.0685,614.6,8320.8,3899.8,-0.1859,0.0546,0.2019,0.1023,ok,2026-09-03T08:36:46+00:00
donana,2018-08-05,12,S2A_29SPA_20180805_0_L2A;S2A_29SPA_20180805_1_L2A;S2A_29SPB_20180805_0_L2A;S2A_29SPB_20180805_1_L2A;S2A_29SQA_20180805_0_L2A;S2A_29SQA_20180805_1_L2A;S2A_29SQB_20180805_0_L2A;S2A_29SQB_20180805_1_L2A;S2A_30STF_20180805_0_L2A;S2A_30STF_20180805_1_L2A;S2A_30STG_20180805_0_L2A;S2A_30STG_20180805_1_L2A,1.0,0.0384,0.9616,0.0825,-0.0352,otsu,0.51,0.0688,128264.6,7428.8,0.0602,633.4,7173.0,2200.2,-0.1316,0.0645,0.1866,0.0828,ok,2026-09-03T08:36:46+00:00
donana,2018-08-10,12,S2B_29SPA_20180810_0_L2A;S2B_29SPA_20180810_1_L2A;S2B_29SPB_20180810_0_L2A;S2B_29SPB_20180810_1_L2A;S2B_29SQA_20180810_0_L2A;S2B_29SQA_20180810_1_L2A;S2B_29SQB_20180810_1_L2A;S2B_29SQB_20180810_2_L2A;S2B_30STF_20180810_0_L2A;S2B_30STF_20180810_1_L2A;S2B_30STG_20180810_1_L2A;S2B_30STG_20180810_2_L2A,1.0,0.0351,0.9649,0.0676,0.0352,otsu,0.297,0.0572,128264.6,8060.8,0.0651,565.4,7916.0,7172.5,-0.2482,0.0322,0.2122,0.1152,ok,2026-09-03T08:36:46+00:00
donana,2018-08-15,12,S2A_29SPA_20180815_0_L2A;S2A_29SPA_20180815_1_L2A;S2A_29SPB_20180815_0_L2A;S2A_29SPB_20180815_1_L2A;S2A_29SQA_20180815_0_L2A;S2A_29SQA_20180815_1_L2A;S2A_29SQB_20180815_0_L2A;S2A_29SQB_20180815_1_L2A;S2A_30STF_20180815_0_L2A;S2A_30STF_20180815_1_L2A;S2A_30STG_20180815_0_L2A;S2A_30STG_20180815_1_L2A,1.0,0.051,0.949,0.0685,0.0195,otsu,0.34,0.0658,128264.6,7436.5,0.0611,618.6,7352.5,5401.8,-0.1994,0.0336,0.1944,0.0926,ok,2026-09-03T08:36:46+00:00
donana,2018-08-20,12,S2B_29SPA_20180820_0_L2A;S2B_29SPA_20180820_1_L2A;S2B_29SPB_20180820_0_L2A;S2B_29SPB_20180820_1_L2A;S2B_29SQA_20180820_0_L2A;S2B_29SQA_20180820_1_L2A;S2B_29SQB_20180820_0_L2A;S2B_29SQB_20180820_1_L2A;S2B_30STF_20180820_0_L2A;S2B_30STF_20180820_1_L2A;S2B_30STG_20180820_0_L2A;S2B_30STG_20180820_1_L2A,1.0,0.033,0.967,0.0663,0.0039,otsu,0.406,0.0469,128264.6,7605.9,0.0613,577.9,7507.7,6049.4,-0.2468,0.0233,0.1588,0.0515,ok,2026-09-03T08:36:46+00:00
donana,2018-08-25,12,S2A_29SPA_20180825_0_L2A;S2A_29SPA_20180825_1_L2A;S2A_29SPB_20180825_0_L2A;S2A_29SPB_20180825_1_L2A;S2A_29SQA_20180825_0_L2A;S2A_29SQA_20180825_1_L2A;S2A_29SQB_20180825_0_L2A;S2A_29SQB_20180825_1_L2A;S2A_30STF_20180825_0_L2A;S2A_30STF_20180825_1_L2A;S2A_30STG_20180825_0_L2A;S2A_30STG_20180825_1_L2A,1.0,0.0296,0.9704,0.0665,0.0352,otsu,0.42,0.0565,128264.6,7645.0,0.0614,677.3,7574.1,6974.6,-0.22,0.0294,0.1645,0.0501,ok,2026-09-03T08:36:46+00:00
donana,2018-08-30,6,S2B_29SPA_20180830_0_L2A;S2B_29SPB_20180830_0_L2A;S2B_29SQA_20180830_0_L2A;S2B_29SQB_20180830_0_L2A;S2B_30STF_20180830_0_L2A;S2B_30STG_20180830_0_L2A,1.0,0.0266,0.9734,0.0643,0.0352,otsu,0.281,0.0517,128264.6,7440.5,0.0596,587.5,7321.4,6595.8,-0.2575,0.0185,0.1901,0.0827,ok,2026-09-03T08:36:46+00:00
donana,2018-09-04,8,S2A_29SQA_20180904_0_L2A;S2A_29SQA_20180904_1_L2A;S2A_29SQB_20180904_0_L2A;S2A_29SQB_20180904_2_L2A;S2A_30STF_20180904_0_L2A;S2A_30STF_20180904_1_L2A;S2A_30STG_20180904_0_L2A;S2A_30STG_20180904_2_L2A,0.9748,0.6219,0.3687,0.1093,0.0742,otsu,0.342,0.086,128264.6,2270.4,0.048,140.6,2642.4,1613.1,-0.205,0.0562,0.1762,0.0519,nublado,2026-09-03T08:36:46+00:00
donana,2018-09-09,9,S2B_29SPA_20180909_0_L2A;S2B_29SPA_20180909_1_L2A;S2B_29SPB_20180909_0_L2A;S2B_29SQA_20180909_0_L2A;S2B_29SQA_20180909_1_L2A;S2B_29SQB_20180909_0_L2A;S2B_29SQB_20180909_1_L2A;S2B_30STG_20180909_0_L2A;S2B_30STG_20180909_1_L2A,1.0,0.5955,0.4045,0.0979,0.1211,otsu,0.32,0.0569,128264.6,4572.2,0.0881,127.4,4921.8,4081.4,-0.2768,-0.0133,0.0932,0.005,nublado,2026-09-03T08:38:29+00:00
