site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
dombes,2026-07-14,2,S2A_31TFL_20260714_0_L2A;S2A_31TFM_20260714_0_L2A,0.891,0.3848,0.5481,0.059,-0.1523,otsu,1.172,0.0419,47573.2,787.1,0.0302,1706.2,799.2,878.3,-0.1408,0.2415,0.3569,0.6717,parcial,2026-09-04T11:29:59+00:00
dombes,2026-07-15,1,S2C_31TFL_20260715_1_L2A,0.5626,0.9937,0.004,0.0815,0.0,fijo,,,47573.2,0.0,0.0,3.5,0.0,0.2,,,,,parcial,2026-09-04T11:29:59+00:00
dombes,2026-07-17,4,S2A_31TFL_20260717_1_L2A;S2A_31TFM_20260717_1_L2A;S2B_31TFL_20260717_0_L2A;S2B_31TFM_20260717_0_L2A,1.0,0.066,0.934,0.0511,0.0117,otsu,0.858,0.0439,47573.2,1491.0,0.0336,2616.0,1936.6,2094.8,-0.1772,0.2669,0.4046,0.728,ok,2026-09-04T11:29:59+00:00
dombes,2026-07-20,2,S2B_31TFL_20260720_0_L2A;S2B_31TFM_20260720_0_L2A,1.0,0.0011,0.9989,0.0496,-0.0664,otsu,1.07,0.0553,47573.2,1545.6,0.0325,3531.2,1644.0,1917.2,-0.1268,0.2114,0.3135,0.5505,ok,2026-09-04T11:29:59+00:00
dombes,2026-07-22,2,S2C_31TFL_20260722_0_L2A;S2C_31TFM_20260722_0_L2A,0.9219,0.0013,0.9207,0.0486,-0.0117,otsu,0.971,0.0379,47573.2,1263.6,0.0288,3219.3,1582.7,2045.2,-0.1477,0.2416,0.3776,0.6389,parcial,2026-09-04T11:29:59+00:00
dombes,2026-07-24,2,S2A_31TFL_20260724_0_L2A;S2A_31TFM_20260724_0_L2A,0.9116,0.0211,0.8924,0.0484,-0.0039,otsu,0.929,0.0369,47573.2,1260.6,0.0297,2955.8,1618.2,2043.6,-0.1444,0.2391,0.3671,0.6561,parcial,2026-09-04T11:29:59+00:00
dombes,2026-07-25,2,S2C_31TFL_20260725_0_L2A;S2C_31TFM_20260725_1_L2A,1.0,0.255,0.745,0.048,-0.1055,otsu,1.064,0.0483,47573.2,1204.9,0.034,2559.7,1361.2,1428.5,-0.1293,0.2314,0.357,0.6259,nublado,2026-09-04T11:29:59+00:00
dombes,2026-07-27,2,S2A_31TFL_20260727_1_L2A;S2B_31TFL_20260727_0_L2A,0.5626,0.6742,0.1835,0.103,0.0,fijo,1.534,0.0994,47573.2,51.1,0.0059,274.8,66.3,451.7,-0.1088,0.2288,0.3645,0.5884,parcial,2026-09-04T11:29:59+00:00
dombes,2026-07-30,1,S2B_31TFL_20260730_0_L2A,0.5626,0.8823,0.0662,0.0997,0.0,fijo,1.376,0.0998,47573.2,81.1,0.0258,280.0,43.3,186.8,-0.0642,0.1202,0.1744,0.0138,parcial,2026-09-04T11:29:59+00:00
dombes,2026-08-01,2,S2C_31TFL_20260801_0_L2A;S2C_31TFM_20260801_0_L2A,0.9187,0.3174,0.6272,0.0811,-0.0352,otsu,1.352,0.0669,47573.2,403.8,0.0135,1546.5,395.0,1254.1,-0.129,0.2043,0.2903,0.5131,parcial,2026-09-04T11:29:59+00:00
dombes,2026-08-03,2,S2A_31TFL_20260803_0_L2A;S2A_31TFM_20260803_0_L2A,0.9155,0.3288,0.6144,0.0577,-0.1133,otsu,1.265,0.0439,47573.2,752.5,0.0257,2091.8,764.5,1165.8,-0.1212,0.2296,0.3195,0.6489,parcial,2026-09-04T11:29:59+00:00
