site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
lac-du-der,2018-05-06,1,S2B_31UFP_20180506_0_L2A,1.0,0.0002,0.9998,0.0368,-0.0664,otsu,0.688,0.0376,6126.8,3610.5,0.5894,496.9,3896.5,1529.4,-0.2265,0.0324,0.0472,0.005,ok,2026-09-03T14:46:35+00:00
lac-du-der,2018-05-08,1,S2A_31UFP_20180508_0_L2A,1.0,0.0006,0.9994,0.0239,0.082,otsu,0.51,0.0239,6126.8,3581.0,0.5848,417.0,3929.6,3310.0,-0.4014,0.0111,0.0385,0.0079,ok,2026-09-03T14:46:35+00:00
lac-du-der,2018-05-11,1,S2A_31UFP_20180511_0_L2A,1.0,0.0792,0.9208,0.0266,0.082,otsu,0.408,0.0262,6126.8,3034.0,0.5378,573.6,3519.5,2955.9,-0.4237,-0.0028,0.0415,0.009,ok,2026-09-03T14:46:35+00:00
lac-du-der,2018-05-18,1,S2A_31UFP_20180518_0_L2A,1.0,0.172,0.828,0.0407,-0.0352,otsu,0.738,0.0385,6126.8,2477.2,0.4883,1285.4,3269.0,1650.6,-0.2553,0.0182,0.0414,0.0012,ok,2026-09-03T14:46:47+00:00
lac-du-der,2018-05-21,1,S2A_31UFP_20180521_0_L2A,1.0,0.3086,0.6914,0.0418,0.082,otsu,0.595,0.0355,6126.8,2223.9,0.525,372.3,2498.6,1572.0,-0.2857,0.0105,0.0464,0.0015,nublado,2026-09-03T14:46:47+00:00
lac-du-der,2018-06-07,1,S2A_31UFP_20180607_0_L2A,1.0,0.1912,0.8088,0.0425,0.1211,otsu,0.339,0.0424,6126.8,2726.4,0.5502,133.0,2943.2,2519.3,-0.39,-0.0167,0.0159,0.0049,ok,2026-09-03T14:46:47+00:00
lac-du-der,2018-06-20,2,S2A_31UFP_20180620_0_L2A;S2A_31UFP_20180620_1_L2A,1.0,0.0004,0.9996,0.023,0.0586,otsu,0.056,0.0219,6126.8,3593.7,0.5868,377.9,3888.6,2972.5,-0.5921,-0.2413,0.0326,0.0143,ok,2026-09-03T14:46:47+00:00
lac-du-der,2018-06-22,2,S2B_31UFP_20180622_0_L2A;S2B_31UFP_20180622_1_L2A,1.0,0.5518,0.4482,0.0537,-0.0352,otsu,0.224,0.0472,6126.8,1084.6,0.3949,104.4,1096.6,701.5,-0.2687,-0.0954,0.0218,0.0033,nublado,2026-09-03T14:46:47+00:00
lac-du-der,2018-06-25,2,S2B_31UFP_20180625_0_L2A;S2B_31UFP_20180625_1_L2A,1.0,0.6354,0.3646,0.0716,-0.082,otsu,0.484,0.0346,6126.8,954.1,0.4271,240.3,929.2,297.9,-0.151,0.006,0.0444,0.0004,nublado,2026-09-03T14:46:47+00:00
lac-du-der,2018-06-27,1,S2A_31UFP_20180627_0_L2A,1.0,0.0006,0.9994,0.0292,0.0273,otsu,0.233,0.0301,6126.8,3767.2,0.6152,222.0,3886.9,3694.6,-0.4708,-0.0903,-0.0048,0.0072,ok,2026-09-03T14:46:47+00:00
lac-du-der,2018-06-30,1,S2A_31UFP_20180630_0_L2A,1.0,0.0078,0.9922,0.0381,-0.0742,otsu,0.441,0.0349,6126.8,3755.0,0.6177,297.5,3824.4,1749.0,-0.2429,0.0167,0.0375,0.002,ok,2026-09-03T14:46:47+00:00
lac-du-der,2018-07-02,2,S2B_31UFP_20180702_0_L2A;S2B_31UFP_20180702_1_L2A,1.0,0.9999,0.0001,0.0615,0.0,fijo,,,6126.8,0.0,0.0,0.0,0.0,0.0,,,,,nublado,2026-09-03T14:46:47+00:00
lac-du-der,2018-07-07,2,S2A_31UFP_20180707_0_L2A;S2A_31UFP_20180707_1_L2A,1.0,0.2319,0.7681,0.0445,0.1133,otsu,0.423,0.0435,6126.8,2763.8,0.5873,160.3,2865.6,2468.9,-0.2814,-0.0193,0.0098,0.0001,nublado,2026-09-03T14:46:47+00:00
lac-du-der,2018-07-10,1,S2A_31UFP_20180710_0_L2A,1.0,0.6275,0.3725,0.0747,-0.1133,otsu,0.541,0.0348,6126.8,994.8,0.4358,206.3,906.4,229.2,-0.1323,0.016,0.0481,0.0,nublado,2026-09-03T14:46:47+00:00
lac-du-der,2018-07-12,1,S2B_31UFP_20180712_1_L2A,1.0,0.4189,0.5811,0.0602,0.168,otsu,0.395,0.0545,6126.8,1866.0,0.5241,95.0,2036.1,1775.8,-0.2946,-0.0275,0.0014,0.0,nublado,2026-09-03T14:46:47+00:00
lac-du-der,2018-07-15,1,S2B_31UFP_20180715_0_L2A,1.0,0.3543,0.6457,0.0857,-0.0352,otsu,0.663,0.0579,6126.8,2071.8,0.5237,350.0,2050.4,209.6,-0.137,0.0245,0.042,0.0,nublado,2026-09-03T14:47:05+00:00
lac-du-der,2018-07-17,2,S2A_31UFP_20180717_0_L2A;S2A_31UFP_20180717_1_L2A,1.0,0.0075,0.9925,0.0444,0.0039,otsu,0.646,0.045,6126.8,3602.8,0.5925,382.5,3686.3,1964.2,-0.2433,0.0197,0.0386,0.0,ok,2026-09-03T14:47:05+00:00
lac-du-der,2018-07-20,1,S2A_31UFP_20180720_0_L2A,1.0,0.8445,0.1555,0.117,-0.0977,otsu,1.161,0.1395,6126.8,262.3,0.2753,254.7,184.4,27.8,-0.0631,0.0462,0.0821,0.0,nublado,2026-09-03T14:47:05+00:00
lac-du-der,2018-07-22,1,S2B_31UFP_20180722_0_L2A,1.0,0.1965,0.8035,0.0777,0.082,otsu,0.604,0.0685,6126.8,1940.8,0.3942,486.7,2134.3,984.0,-0.2229,0.0165,0.0464,0.0004,ok,2026-09-03T14:47:05+00:00
lac-du-der,2018-07-25,1,S2B_31UFP_20180725_0_L2A,1.0,0.0002,0.9998,0.0511,0.1211,otsu,0.407,0.0525,6126.8,3756.0,0.6131,241.1,3823.3,3275.6,-0.3387,-0.0091,0.0135,0.0017,ok,2026-09-03T14:47:05+00:00
lac-du-der,2018-07-27,2,S2A_31UFP_20180727_0_L2A;S2A_31UFP_20180727_1_L2A,1.0,0.0006,0.9994,0.0375,0.1211,otsu,0.316,0.0376,6126.8,3722.2,0.6079,228.4,3800.0,3683.9,-0.3969,-0.0417,-0.0183,0.0032,ok,2026-09-03T14:47:05+00:00
lac-du-der,2018-08-04,2,S2B_31UFP_20180804_0_L2A;S2B_31UFP_20180804_1_L2A,1.0,0.891,0.109,0.0762,-0.1055,otsu,0.769,0.0799,6126.8,319.4,0.4785,105.0,367.3,7.8,-0.1443,0.033,0.0805,0.0,nublado,2026-09-03T14:47:05+00:00
lac-du-der,2018-08-06,2,S2A_31UFP_20180806_0_L2A;S2A_31UFP_20180806_1_L2A,1.0,0.0008,0.9992,0.0278,0.1289,otsu,0.229,0.0278,6126.8,3711.1,0.6062,180.5,3783.8,3705.8,-0.4379,-0.0497,-0.0048,0.0063,ok,2026-09-03T14:47:05+00:00
lac-du-der,2018-08-11,2,S2B_31UFP_20180811_0_L2A;S2B_31UFP_20180811_1_L2A,1.0,0.5125,0.4875,0.0435,0.1211,otsu,0.196,0.044,6126.8,1255.2,0.4202,117.2,1390.6,1185.0,-0.2949,-0.054,0.0154,0.0033,nublado,2026-09-03T14:47:05+00:00
lac-du-der,2018-08-14,1,S2B_31UFP_20180814_0_L2A,1.0,0.5448,0.4552,0.0802,0.0742,otsu,0.384,0.0788,6126.8,1380.6,0.495,80.5,1495.2,1019.8,-0.2095,-0.0123,0.0361,0.0024,nublado,2026-09-03T14:47:05+00:00
lac-du-der,2018-08-16,2,S2A_31UFP_20180816_0_L2A;S2A_31UFP_20180816_1_L2A,1.0,0.2361,0.7639,0.0419,-0.043,otsu,0.482,0.0416,6126.8,2779.6,0.5939,252.8,2906.3,1602.1,-0.2885,-0.0008,0.0525,0.0012,nublado,2026-09-03T14:47:05+00:00
lac-du-der,2018-08-19,2,S2A_31UFP_20180819_0_L2A;S2A_31UFP_20180819_1_L2A,1.0,0.0006,0.9994,0.0375,0.1445,otsu,0.308,0.038,6126.8,3684.2,0.6017,99.6,3734.1,3641.8,-0.3416,-0.0215,0.0292,0.0034,ok,2026-09-03T14:47:05+00:00
lac-du-der,2018-08-21,2,S2B_31UFP_20180821_0_L2A;S2B_31UFP_20180821_1_L2A,1.0,0.0517,0.9483,0.0428,0.1367,otsu,0.425,0.0423,6126.8,3470.8,0.5974,87.4,3535.3,3396.0,-0.2868,-0.0031,0.0252,0.0018,ok,2026-09-03T14:47:21+00:00
lac-du-der,2018-08-26,2,S2A_31UFP_20180826_0_L2A;S2A_31UFP_20180826_1_L2A,1.0,0.0429,0.9571,0.0326,0.0508,otsu,0.326,0.0311,6126.8,3355.4,0.5722,79.7,3423.6,3041.5,-0.2822,-0.0382,0.0335,0.0026,ok,2026-09-03T14:47:21+00:00
lac-du-der,2018-08-29,2,S2A_31UFP_20180829_0_L2A;S2A_31UFP_20180829_1_L2A,1.0,0.1867,0.8133,0.0402,0.1133,otsu,0.395,0.0394,6126.8,2615.6,0.5249,91.8,2750.6,2456.6,-0.2366,-0.0066,0.0239,0.0008,ok,2026-09-03T14:47:21+00:00
lac-du-der,2018-09-05,2,S2A_31UFP_20180905_0_L2A;S2A_31UFP_20180905_1_L2A,1.0,0.0308,0.9692,0.0392,0.1289,otsu,0.362,0.0388,6126.8,3436.4,0.5787,28.9,3479.2,3300.5,-0.2681,-0.0103,0.0458,0.0022,ok,2026-09-03T14:47:21+00:00
lac-du-der,2018-09-08,1,S2A_31UFP_20180908_0_L2A,1.0,0.7154,0.2846,0.0491,0.207,otsu,0.308,0.0387,6126.8,958.8,0.5498,32.1,1096.4,928.7,-0.2494,-0.045,-0.0022,0.0,nublado,2026-09-03T14:47:21+00:00
lac-du-der,2018-09-18,2,S2A_31UFP_20180918_0_L2A;S2A_31UFP_20180918_1_L2A,1.0,0.0633,0.9367,0.0434,0.1289,otsu,0.238,0.0435,6126.8,3159.6,0.5505,11.3,3212.7,3010.9,-0.2997,-0.0205,0.0414,0.0021,ok,2026-09-03T14:47:21+00:00
lac-du-der,2018-09-20,2,S2B_31UFP_20180920_0_L2A;S2B_31UFP_20180920_1_L2A,1.0,0.0093,0.9907,0.0453,0.1133,otsu,0.243,0.0457,6126.8,3171.1,0.5225,14.0,3222.6,3031.7,-0.3085,-0.0159,0.0559,0.0034,ok,2026-09-03T14:47:21+00:00
